tanggal,jenis,nama,kategori,nominal
2023-11-16,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2023-11-16,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-11-16,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-11-16,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2023-11-16,pemasukan,Penjualan Pecel Lele,penjualan,52000
2023-11-16,pemasukan,Penjualan Pecel Lele,penjualan,104000
2023-11-16,pengeluaran,Beli Bahan Baku,bahan baku,495820
2023-11-17,pemasukan,Penjualan Es Teh,penjualan,15000
2023-11-17,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-11-17,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-17,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-11-17,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-11-17,pemasukan,Penjualan Soto Ayam,penjualan,48000
2023-11-17,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-11-17,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-17,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-17,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-11-17,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2023-11-17,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2023-11-17,pemasukan,Penjualan Soto Ayam,penjualan,96000
2023-11-17,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-11-17,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-11-17,pemasukan,Penjualan Mie Ayam,penjualan,80000
2023-11-17,pemasukan,Penjualan Es Teh,penjualan,45000
2023-11-17,pemasukan,Penjualan Es Teh,penjualan,15000
2023-11-17,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-11-17,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-17,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-11-17,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-11-17,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2023-11-17,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-11-17,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-11-17,pengeluaran,Beli Bahan Baku,bahan baku,378874
2023-11-17,pengeluaran,Pembelian Gas,bahan bakar,876925
2023-11-18,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-11-18,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-11-18,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-11-18,pemasukan,Penjualan Es Teh,penjualan,5000
2023-11-18,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-11-18,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-11-18,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-11-18,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-11-18,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2023-11-18,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2023-11-18,pemasukan,Penjualan Es Teh,penjualan,5000
2023-11-18,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-11-18,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-11-18,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-11-18,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-18,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-11-18,pemasukan,Penjualan Es Teh,penjualan,40000
2023-11-18,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2023-11-18,pemasukan,Penjualan Es Teh,penjualan,50000
2023-11-18,pemasukan,Penjualan Es Teh,penjualan,5000
2023-11-18,pemasukan,Penjualan Soto Ayam,penjualan,60000
2023-11-18,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2023-11-18,pengeluaran,Beli Bahan Baku,bahan baku,434988
2023-11-18,pengeluaran,Pembelian Gas,bahan bakar,886709
2023-11-19,pemasukan,Penjualan Pecel Lele,penjualan,26000
2023-11-19,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-11-19,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-11-19,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-11-19,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-11-19,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-11-19,pemasukan,Penjualan Bakso,penjualan,44000
2023-11-19,pemasukan,Penjualan Bakso,penjualan,44000
2023-11-19,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-11-19,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-19,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-11-19,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-11-19,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-11-19,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-11-19,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2023-11-19,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2023-11-19,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-19,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-11-19,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-11-19,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-11-19,pengeluaran,Beli Bahan Baku,bahan baku,756496
2023-11-19,pengeluaran,Transportasi,logistik,31057
2023-11-20,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-11-20,pemasukan,Penjualan Soto Ayam,penjualan,12000
2023-11-20,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-11-20,pemasukan,Penjualan Es Teh,penjualan,10000
2023-11-20,pemasukan,Penjualan Bakso,penjualan,99000
2023-11-20,pemasukan,Penjualan Es Teh,penjualan,10000
2023-11-20,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-20,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2023-11-20,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-11-20,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-11-20,pemasukan,Penjualan Es Teh,penjualan,5000
2023-11-20,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2023-11-20,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-11-20,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-20,pemasukan,Penjualan Es Teh,penjualan,45000
2023-11-20,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-11-20,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-11-20,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-11-20,pemasukan,Penjualan Bakso,penjualan,44000
2023-11-20,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-11-20,pengeluaran,Beli Bahan Baku,bahan baku,766800
2023-11-20,pengeluaran,Transportasi,logistik,67823
2023-11-20,pengeluaran,Gaji Karyawan,gaji,2606860
2023-11-21,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2023-11-21,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2023-11-21,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-11-21,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-11-21,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2023-11-21,pemasukan,Penjualan Soto Ayam,penjualan,72000
2023-11-21,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2023-11-21,pemasukan,Penjualan Bakso,penjualan,88000
2023-11-21,pemasukan,Penjualan Bakso,penjualan,110000
2023-11-21,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-21,pemasukan,Penjualan Pecel Lele,penjualan,117000
2023-11-21,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-11-21,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-11-21,pemasukan,Penjualan Soto Ayam,penjualan,24000
2023-11-21,pemasukan,Penjualan Soto Ayam,penjualan,108000
2023-11-21,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-11-21,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-11-21,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-11-21,pemasukan,Penjualan Bakso,penjualan,77000
2023-11-21,pemasukan,Penjualan Es Teh,penjualan,50000
2023-11-21,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-11-21,pemasukan,Penjualan Bakso,penjualan,99000
2023-11-21,pengeluaran,Beli Bahan Baku,bahan baku,420611
2023-11-22,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2023-11-22,pemasukan,Penjualan Es Teh,penjualan,45000
2023-11-22,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-11-22,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-11-22,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2023-11-22,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-11-22,pemasukan,Penjualan Es Teh,penjualan,5000
2023-11-22,pemasukan,Penjualan Es Teh,penjualan,5000
2023-11-22,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-22,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-11-22,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2023-11-22,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-11-22,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-11-22,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-11-22,pemasukan,Penjualan Bakso,penjualan,99000
2023-11-22,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-11-22,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-11-22,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2023-11-22,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-11-22,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-22,pemasukan,Penjualan Pecel Lele,penjualan,104000
2023-11-22,pemasukan,Penjualan Soto Ayam,penjualan,48000
2023-11-22,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-11-22,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-11-22,pemasukan,Penjualan Pecel Lele,penjualan,117000
2023-11-22,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-11-22,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-11-22,pengeluaran,Beli Bahan Baku,bahan baku,572939
2023-11-23,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2023-11-23,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-23,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-11-23,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-23,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-11-23,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-11-23,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-11-23,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-11-23,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-11-23,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-11-23,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-11-23,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-11-23,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-11-23,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-11-23,pemasukan,Penjualan Es Teh,penjualan,30000
2023-11-23,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-23,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-11-23,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-11-23,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-23,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-11-23,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-11-23,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-11-23,pemasukan,Penjualan Soto Ayam,penjualan,108000
2023-11-23,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-23,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2023-11-23,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2023-11-23,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-23,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-11-23,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-11-23,pengeluaran,Beli Bahan Baku,bahan baku,418730
2023-11-24,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2023-11-24,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2023-11-24,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-11-24,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-11-24,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-11-24,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-11-24,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-11-24,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-11-24,pemasukan,Penjualan Bakso,penjualan,11000
2023-11-24,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-24,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-24,pemasukan,Penjualan Bakso,penjualan,22000
2023-11-24,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-11-24,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-11-24,pemasukan,Penjualan Mie Ayam,penjualan,80000
2023-11-24,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2023-11-24,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-11-24,pemasukan,Penjualan Bakso,penjualan,110000
2023-11-24,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-11-24,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-11-24,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-11-24,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-11-24,pemasukan,Penjualan Es Teh,penjualan,5000
2023-11-24,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-11-24,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-11-24,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2023-11-24,pemasukan,Penjualan Pecel Lele,penjualan,52000
2023-11-24,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-11-24,pengeluaran,Beli Bahan Baku,bahan baku,340904
2023-11-24,pengeluaran,Transportasi,logistik,38414
2023-11-25,pemasukan,Penjualan Bakso,penjualan,55000
2023-11-25,pemasukan,Penjualan Pecel Lele,penjualan,130000
2023-11-25,pemasukan,Penjualan Soto Ayam,penjualan,96000
2023-11-25,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-11-25,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-11-25,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-11-25,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-11-25,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-11-25,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-11-25,pemasukan,Penjualan Es Teh,penjualan,20000
2023-11-25,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-11-25,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2023-11-25,pemasukan,Penjualan Es Teh,penjualan,40000
2023-11-25,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-11-25,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-11-25,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-11-25,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-11-25,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2023-11-25,pemasukan,Penjualan Bakso,penjualan,110000
2023-11-25,pemasukan,Penjualan Bakso,penjualan,55000
2023-11-25,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-11-25,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-25,pemasukan,Penjualan Mie Ayam,penjualan,100000
2023-11-25,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-25,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-11-25,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2023-11-25,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-11-25,pengeluaran,Beli Bahan Baku,bahan baku,757085
2023-11-26,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-26,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2023-11-26,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-11-26,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-11-26,pemasukan,Penjualan Bakso,penjualan,44000
2023-11-26,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-11-26,pemasukan,Penjualan Bakso,penjualan,11000
2023-11-26,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-11-26,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-26,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-11-26,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-11-26,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-11-26,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-11-26,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2023-11-26,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-11-26,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-11-26,pemasukan,Penjualan Pecel Lele,penjualan,26000
2023-11-26,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2023-11-26,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-11-26,pemasukan,Penjualan Bakso,penjualan,88000
2023-11-26,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-11-26,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2023-11-26,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-11-26,pemasukan,Penjualan Bakso,penjualan,55000
2023-11-26,pemasukan,Penjualan Bakso,penjualan,33000
2023-11-26,pemasukan,Penjualan Es Teh,penjualan,45000
2023-11-26,pengeluaran,Beli Bahan Baku,bahan baku,702497
2023-11-26,pengeluaran,Transportasi,logistik,37652
2023-11-26,pengeluaran,Pembelian Gas,bahan bakar,856605
2023-11-27,pemasukan,Penjualan Pecel Lele,penjualan,52000
2023-11-27,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-27,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-11-27,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-11-27,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-27,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-11-27,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-11-27,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-11-27,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-11-27,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2023-11-27,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-11-27,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-11-27,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-11-27,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2023-11-27,pemasukan,Penjualan Bakso,penjualan,77000
2023-11-27,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-27,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-11-27,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2023-11-27,pemasukan,Penjualan Pecel Lele,penjualan,130000
2023-11-27,pemasukan,Penjualan Bakso,penjualan,44000
2023-11-27,pemasukan,Penjualan Es Teh,penjualan,15000
2023-11-27,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2023-11-27,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-11-27,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-11-27,pengeluaran,Beli Bahan Baku,bahan baku,345806
2023-11-27,pengeluaran,Gaji Karyawan,gaji,2757869
2023-11-28,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-11-28,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-11-28,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2023-11-28,pemasukan,Penjualan Soto Ayam,penjualan,12000
2023-11-28,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-11-28,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-11-28,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-11-28,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-11-28,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2023-11-28,pemasukan,Penjualan Es Teh,penjualan,15000
2023-11-28,pemasukan,Penjualan Soto Ayam,penjualan,60000
2023-11-28,pemasukan,Penjualan Mie Ayam,penjualan,100000
2023-11-28,pemasukan,Penjualan Soto Ayam,penjualan,60000
2023-11-28,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-11-28,pemasukan,Penjualan Bakso,penjualan,22000
2023-11-28,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2023-11-28,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-11-28,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-11-28,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2023-11-28,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-11-28,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-11-28,pemasukan,Penjualan Es Teh,penjualan,50000
2023-11-28,pemasukan,Penjualan Es Teh,penjualan,20000
2023-11-28,pemasukan,Penjualan Es Teh,penjualan,40000
2023-11-28,pengeluaran,Beli Bahan Baku,bahan baku,515331
2023-11-28,pengeluaran,Pembelian Gas,bahan bakar,879456
2023-11-29,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-11-29,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2023-11-29,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2023-11-29,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-29,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-29,pemasukan,Penjualan Bakso,penjualan,77000
2023-11-29,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-11-29,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-11-29,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-29,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-29,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2023-11-29,pemasukan,Penjualan Bakso,penjualan,77000
2023-11-29,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-11-29,pemasukan,Penjualan Bakso,penjualan,22000
2023-11-29,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-29,pemasukan,Penjualan Es Teh,penjualan,30000
2023-11-29,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-11-29,pemasukan,Penjualan Bakso,penjualan,110000
2023-11-29,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-11-29,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-11-29,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-11-29,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-11-29,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-11-29,pemasukan,Penjualan Pecel Lele,penjualan,117000
2023-11-29,pemasukan,Penjualan Soto Ayam,penjualan,48000
2023-11-29,pemasukan,Penjualan Bakso,penjualan,110000
2023-11-29,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2023-11-29,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-11-29,pemasukan,Penjualan Bakso,penjualan,88000
2023-11-29,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-11-29,pengeluaran,Beli Bahan Baku,bahan baku,465772
2023-11-29,pengeluaran,Pembelian Gas,bahan bakar,872921
2023-11-30,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-11-30,pemasukan,Penjualan Es Teh,penjualan,50000
2023-11-30,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-11-30,pemasukan,Penjualan Pecel Lele,penjualan,91000
2023-11-30,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2023-11-30,pemasukan,Penjualan Es Teh,penjualan,40000
2023-11-30,pemasukan,Penjualan Pecel Lele,penjualan,52000
2023-11-30,pemasukan,Penjualan Bakso,penjualan,44000
2023-11-30,pemasukan,Penjualan Bakso,penjualan,66000
2023-11-30,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-11-30,pemasukan,Penjualan Soto Ayam,penjualan,96000
2023-11-30,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-30,pemasukan,Penjualan Es Teh,penjualan,45000
2023-11-30,pemasukan,Penjualan Es Teh,penjualan,50000
2023-11-30,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-11-30,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-11-30,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-11-30,pemasukan,Penjualan Es Teh,penjualan,20000
2023-11-30,pemasukan,Penjualan Soto Ayam,penjualan,108000
2023-11-30,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2023-11-30,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-11-30,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-11-30,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-11-30,pengeluaran,Beli Bahan Baku,bahan baku,403186
2023-11-30,pengeluaran,Transportasi,logistik,72377
2023-12-01,pemasukan,Penjualan Es Teh,penjualan,10000
2023-12-01,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-12-01,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-12-01,pemasukan,Penjualan Pecel Lele,penjualan,91000
2023-12-01,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2023-12-01,pemasukan,Penjualan Bakso,penjualan,44000
2023-12-01,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2023-12-01,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-12-01,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2023-12-01,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2023-12-01,pemasukan,Penjualan Es Teh,penjualan,45000
2023-12-01,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-12-01,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-12-01,pemasukan,Penjualan Bakso,penjualan,22000
2023-12-01,pemasukan,Penjualan Bakso,penjualan,99000
2023-12-01,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-12-01,pemasukan,Penjualan Pecel Lele,penjualan,91000
2023-12-01,pemasukan,Penjualan Pecel Lele,penjualan,52000
2023-12-01,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-12-01,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2023-12-01,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-12-01,pemasukan,Penjualan Pecel Lele,penjualan,52000
2023-12-01,pengeluaran,Beli Bahan Baku,bahan baku,350858
2023-12-01,pengeluaran,Transportasi,logistik,79365
2023-12-01,pengeluaran,Biaya Listrik,operasional,3473677
2023-12-01,pengeluaran,Biaya Air,operasional,466137
2023-12-01,pengeluaran,Biaya Sewa Tempat,sewa,5000000
2023-12-02,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2023-12-02,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-12-02,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-12-02,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-12-02,pemasukan,Penjualan Soto Ayam,penjualan,96000
