tanggal,jenis,nama,kategori,nominal,Nama Toko
2022-09-27,pemasukan,Penjualan Nasi Uduk,penjualan,70000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Bakso,penjualan,66000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Kopi Hitam,penjualan,28000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Nasi Uduk,penjualan,50000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Es Teh,penjualan,25000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Pecel Lele,penjualan,91000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Ayam Bakar,penjualan,45000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Soto Ayam,penjualan,84000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Bakso,penjualan,33000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Es Teh,penjualan,20000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Es Teh,penjualan,35000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Pecel Lele,penjualan,130000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Jus Alpukat,penjualan,78000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Mie Ayam,penjualan,20000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Ayam Bakar,penjualan,45000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Ayam Bakar,penjualan,75000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Ayam Bakar,penjualan,150000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-09-27,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-09-27,pengeluaran,Beli Bahan Baku,bahan baku,713740,Warung bu sholeh
2022-09-27,pengeluaran,Transportasi,logistik,66504,Warung bu sholeh
2022-09-27,pengeluaran,Pembelian Gas,bahan bakar,887088,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,99000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Jus Alpukat,penjualan,91000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Jus Alpukat,penjualan,26000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Soto Ayam,penjualan,48000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Es Teh,penjualan,40000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,99000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,33000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,44000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Nasi Uduk,penjualan,80000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Nasi Uduk,penjualan,80000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Nasi Uduk,penjualan,50000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Pecel Lele,penjualan,117000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Ayam Bakar,penjualan,15000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Es Teh,penjualan,20000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Soto Ayam,penjualan,120000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Nasi Uduk,penjualan,10000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,110000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,110000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Nasi Uduk,penjualan,20000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Bakso,penjualan,44000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-09-28,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-09-28,pengeluaran,Beli Bahan Baku,bahan baku,591624,Warung bu sholeh
2022-09-28,pengeluaran,Transportasi,logistik,57671,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Uduk,penjualan,20000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Uduk,penjualan,70000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Uduk,penjualan,100000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Goreng,penjualan,72000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Uduk,penjualan,40000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Jus Alpukat,penjualan,104000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Uduk,penjualan,20000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Es Teh,penjualan,45000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Mie Ayam,penjualan,90000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Goreng,penjualan,24000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Mie Ayam,penjualan,20000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Es Teh,penjualan,35000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Mie Ayam,penjualan,100000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-09-29,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-09-29,pengeluaran,Beli Bahan Baku,bahan baku,681067,Warung bu sholeh
2022-09-29,pengeluaran,Transportasi,logistik,43318,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Nasi Uduk,penjualan,90000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Mie Ayam,penjualan,100000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Mie Ayam,penjualan,80000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Es Teh,penjualan,45000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Mie Ayam,penjualan,60000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Mie Ayam,penjualan,40000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Bakso,penjualan,66000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Nasi Goreng,penjualan,60000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Nasi Uduk,penjualan,30000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Jus Alpukat,penjualan,117000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Es Teh,penjualan,40000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Jus Alpukat,penjualan,26000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Jus Alpukat,penjualan,13000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Es Teh,penjualan,40000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Nasi Uduk,penjualan,20000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Jus Alpukat,penjualan,78000,Warung bu sholeh
2022-09-30,pemasukan,Penjualan Bakso,penjualan,44000,Warung bu sholeh
2022-09-30,pengeluaran,Beli Bahan Baku,bahan baku,370731,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Mie Ayam,penjualan,30000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Mie Ayam,penjualan,50000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Es Teh,penjualan,35000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Soto Ayam,penjualan,24000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Ayam Bakar,penjualan,15000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Jus Alpukat,penjualan,39000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Es Teh,penjualan,20000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Bakso,penjualan,99000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Jus Alpukat,penjualan,52000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Soto Ayam,penjualan,60000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Jus Alpukat,penjualan,39000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Mie Ayam,penjualan,40000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Pecel Lele,penjualan,65000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Mie Ayam,penjualan,70000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Ayam Bakar,penjualan,150000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Soto Ayam,penjualan,108000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Mie Ayam,penjualan,50000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Es Teh,penjualan,45000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-10-01,pemasukan,Penjualan Bakso,penjualan,110000,Warung bu sholeh
2022-10-01,pengeluaran,Beli Bahan Baku,bahan baku,624240,Warung bu sholeh
2022-10-01,pengeluaran,Biaya Listrik,operasional,3542174,Warung bu sholeh
2022-10-01,pengeluaran,Biaya Air,operasional,482242,Warung bu sholeh
2022-10-01,pengeluaran,Biaya Sewa Tempat,sewa,5000000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Soto Ayam,penjualan,108000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Soto Ayam,penjualan,24000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Mie Ayam,penjualan,60000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Nasi Uduk,penjualan,30000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Soto Ayam,penjualan,60000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Nasi Goreng,penjualan,36000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Jus Alpukat,penjualan,26000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Kopi Hitam,penjualan,63000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Nasi Goreng,penjualan,72000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Soto Ayam,penjualan,24000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Nasi Goreng,penjualan,72000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Bakso,penjualan,11000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Bakso,penjualan,110000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Es Teh,penjualan,20000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Bakso,penjualan,88000,Warung bu sholeh
2022-10-02,pemasukan,Penjualan Nasi Uduk,penjualan,30000,Warung bu sholeh
2022-10-02,pengeluaran,Beli Bahan Baku,bahan baku,750987,Warung bu sholeh
2022-10-02,pengeluaran,Transportasi,logistik,61361,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Jus Alpukat,penjualan,78000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Nasi Goreng,penjualan,72000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Nasi Goreng,penjualan,72000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,28000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,49000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Jus Alpukat,penjualan,117000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,49000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Bakso,penjualan,11000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,49000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Pecel Lele,penjualan,65000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Jus Alpukat,penjualan,104000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Jus Alpukat,penjualan,13000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Nasi Uduk,penjualan,10000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Kopi Hitam,penjualan,7000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Nasi Uduk,penjualan,80000,Warung bu sholeh
2022-10-03,pemasukan,Penjualan Bakso,penjualan,33000,Warung bu sholeh
2022-10-03,pengeluaran,Beli Bahan Baku,bahan baku,325049,Warung bu sholeh
2022-10-03,pengeluaran,Gaji Karyawan,gaji,2011530,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Soto Ayam,penjualan,48000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Soto Ayam,penjualan,120000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Es Teh,penjualan,35000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Nasi Goreng,penjualan,24000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Mie Ayam,penjualan,90000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Ayam Bakar,penjualan,60000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Jus Alpukat,penjualan,78000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Pecel Lele,penjualan,130000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Kopi Hitam,penjualan,28000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Pecel Lele,penjualan,52000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Ayam Bakar,penjualan,45000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Mie Ayam,penjualan,80000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Es Teh,penjualan,40000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Nasi Goreng,penjualan,108000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Es Teh,penjualan,25000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-10-04,pemasukan,Penjualan Mie Ayam,penjualan,70000,Warung bu sholeh
2022-10-04,pengeluaran,Beli Bahan Baku,bahan baku,693136,Warung bu sholeh
2022-10-04,pengeluaran,Transportasi,logistik,36544,Warung bu sholeh
2022-10-04,pengeluaran,Pembelian Gas,bahan bakar,865543,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Soto Ayam,penjualan,84000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Nasi Uduk,penjualan,100000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Kopi Hitam,penjualan,49000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Nasi Uduk,penjualan,100000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Jus Alpukat,penjualan,26000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Bakso,penjualan,11000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Mie Ayam,penjualan,70000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Soto Ayam,penjualan,48000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Soto Ayam,penjualan,12000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Nasi Goreng,penjualan,72000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Nasi Uduk,penjualan,80000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Bakso,penjualan,99000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Pecel Lele,penjualan,91000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-10-05,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-10-05,pengeluaran,Beli Bahan Baku,bahan baku,728942,Warung bu sholeh
2022-10-05,pengeluaran,Perawatan Peralatan,perawatan,785162,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Jus Alpukat,penjualan,52000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Nasi Uduk,penjualan,100000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Es Teh,penjualan,50000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Jus Alpukat,penjualan,130000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Nasi Uduk,penjualan,30000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Nasi Goreng,penjualan,108000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Mie Ayam,penjualan,90000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Pecel Lele,penjualan,52000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Soto Ayam,penjualan,120000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Kopi Hitam,penjualan,21000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Jus Alpukat,penjualan,130000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Nasi Uduk,penjualan,90000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Jus Alpukat,penjualan,39000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Kopi Hitam,penjualan,21000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Soto Ayam,penjualan,120000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Bakso,penjualan,88000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Kopi Hitam,penjualan,28000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Es Teh,penjualan,15000,Warung bu sholeh
2022-10-06,pemasukan,Penjualan Kopi Hitam,penjualan,7000,Warung bu sholeh
2022-10-06,pengeluaran,Beli Bahan Baku,bahan baku,327924,Warung bu sholeh
2022-10-06,pengeluaran,Transportasi,logistik,55552,Warung bu sholeh
2022-10-06,pengeluaran,Pembelian Gas,bahan bakar,865871,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Nasi Uduk,penjualan,40000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Pecel Lele,penjualan,91000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Ayam Bakar,penjualan,150000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Ayam Bakar,penjualan,150000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Jus Alpukat,penjualan,117000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Ayam Bakar,penjualan,75000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Jus Alpukat,penjualan,117000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Jus Alpukat,penjualan,39000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Pecel Lele,penjualan,91000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Soto Ayam,penjualan,12000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Soto Ayam,penjualan,60000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Jus Alpukat,penjualan,13000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Mie Ayam,penjualan,20000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Mie Ayam,penjualan,60000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Bakso,penjualan,44000,Warung bu sholeh
2022-10-07,pemasukan,Penjualan Jus Alpukat,penjualan,39000,Warung bu sholeh
