tanggal,jenis,nama,kategori,nominal,Nama Toko
2024-03-31,pemasukan,Penjualan Rendang,penjualan,70000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Limpa/Hati,penjualan,170000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Usus/ISO,penjualan,85000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Limpa/Hati,penjualan,119000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,135000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Ayam Balado,penjualan,39000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Jeruk Hangat,penjualan,30000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Ayam Gulai,penjualan,9000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Ikan Balado,penjualan,104000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,78000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,52000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Ayam Bakar,penjualan,45000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,130000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,52000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Otak,penjualan,66000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,72000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Ayam Balado,penjualan,130000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,90000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Es Jeruk,penjualan,50000,RM Sinar Baledo
2024-03-31,pemasukan,Penjualan Nasi Babat,penjualan,132000,RM Sinar Baledo
2024-03-31,pengeluaran,Beli Bahan Baku,bahan baku,474428,RM Sinar Baledo
2024-03-31,pengeluaran,Transportasi,logistik,61097,RM Sinar Baledo
2024-03-31,pengeluaran,Pembelian Gas,bahan bakar,898612,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,45000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Limpa/Hati,penjualan,68000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Kikil/Tunjang,penjualan,17000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Cincang,penjualan,68000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,154000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Ayam Balado,penjualan,91000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Ayam Balado,penjualan,39000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Perkedel,penjualan,12000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Ayam Balado,penjualan,117000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,66000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Kikil/Tunjang,penjualan,136000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Ikan Lele,penjualan,13000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,117000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Lemon Tea,penjualan,40000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Ayam Bakar,penjualan,9000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Usus / Iso,penjualan,154000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Lemon Tea,penjualan,5000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Perkedel,penjualan,55000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Lemon Tea,penjualan,35000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Es Jeruk,penjualan,50000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Paru,penjualan,45000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Rendang,penjualan,120000,RM Sinar Baledo
2024-04-01,pemasukan,Penjualan Nasi Otak,penjualan,154000,RM Sinar Baledo
2024-04-01,pengeluaran,Beli Bahan Baku,bahan baku,601929,RM Sinar Baledo
2024-04-01,pengeluaran,Pembelian Gas,bahan bakar,858546,RM Sinar Baledo
2024-04-01,pengeluaran,Biaya Listrik,operasional,2187624,RM Sinar Baledo
2024-04-01,pengeluaran,Biaya Air,operasional,336906,RM Sinar Baledo
2024-04-01,pengeluaran,Biaya Sewa Tempat,sewa,4285617,RM Sinar Baledo
2024-04-01,pengeluaran,Gaji Karyawan,gaji,1038614,RM Sinar Baledo
2024-04-01,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,1898945,RM Sinar Baledo
2024-04-01,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,910093,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,130000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,91000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Kikil/Tunjang,penjualan,102000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Kikil/Tunjang,penjualan,153000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Perkedel,penjualan,36000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,13000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,78000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,117000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,91000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Paru,penjualan,27000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Cumi,penjualan,198000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Perkedel,penjualan,54000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,56000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,150000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,132000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ikan Lele,penjualan,13000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Kikil/Tunjang,penjualan,153000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,65000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Ekstra Sambel,penjualan,18000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Limpa/Hati,penjualan,119000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Perkedel,penjualan,18000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Ikan Lele,penjualan,78000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,176000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Otak,penjualan,220000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Otak,penjualan,176000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Tahu/Tempe,penjualan,36000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Nasi Otak,penjualan,154000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Ekstra Sayur,penjualan,2000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Cumi,penjualan,17000,RM Sinar Baledo
2024-04-02,pemasukan,Penjualan Cincang,penjualan,17000,RM Sinar Baledo
2024-04-02,pengeluaran,Beli Bahan Baku,bahan baku,451167,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ayam Balado,penjualan,45000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ayam Gulai,penjualan,54000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Rendang,penjualan,100000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ayam Goreng,penjualan,18000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Telor,penjualan,12000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ekstra Sambel,penjualan,4000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,30000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ikan Gulai,penjualan,54000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ayam Balado,penjualan,54000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Telor,penjualan,42000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ayam Gulai,penjualan,90000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,78000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,176000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Limpa/Hati,penjualan,85000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,130000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Rendang,penjualan,30000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Usus / Iso,penjualan,154000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Perkedel,penjualan,33000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,117000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,66000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Ikan Goreng,penjualan,18000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Jeruk Hangat,penjualan,30000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,110000,RM Sinar Baledo
2024-04-03,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,52000,RM Sinar Baledo
2024-04-03,pengeluaran,Beli Bahan Baku,bahan baku,426924,RM Sinar Baledo
2024-04-03,pengeluaran,Pembelian Gas,bahan bakar,879755,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,117000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Usus/ISO,penjualan,34000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Cumi,penjualan,220000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,120000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,52000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Otak,penjualan,119000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Jengkol,penjualan,40000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Babat,penjualan,170000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,13000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Es Teh Jumbo,penjualan,5000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Perkedel,penjualan,54000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Rendang,penjualan,135000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Tahu/Tempe,penjualan,20000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Usus / Iso,penjualan,66000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Tahu/Tempe,penjualan,4000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Cincang,penjualan,85000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Es Jeruk,penjualan,30000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Ikan Balado,penjualan,65000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Limpa/Hati,penjualan,136000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Ayam Goreng,penjualan,90000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,88000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Cincang,penjualan,170000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Usus / Iso,penjualan,44000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Usus / Iso,penjualan,88000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Perkedel,penjualan,77000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Nasi Ikan Balado,penjualan,39000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Jeruk Hangat,penjualan,40000,RM Sinar Baledo
2024-04-04,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,81000,RM Sinar Baledo
2024-04-04,pengeluaran,Beli Bahan Baku,bahan baku,761533,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,65000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Limpa/Hati,penjualan,102000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Telor,penjualan,36000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Es Teh,penjualan,24000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Es Jeruk,penjualan,45000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,75000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Ikan Lele,penjualan,130000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,81000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Cumi,penjualan,17000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Ikan Lele,penjualan,65000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Paru,penjualan,90000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Rendang,penjualan,75000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Paru,penjualan,63000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Ayam Balado,penjualan,78000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,91000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Perkedel,penjualan,55000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Perkedel,penjualan,88000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Telor,penjualan,66000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Ikan Lele,penjualan,52000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Lele,penjualan,81000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,132000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Ayam Gulai,penjualan,45000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Usus / Iso,penjualan,66000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Ikan Lele,penjualan,78000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,132000,RM Sinar Baledo
2024-04-05,pemasukan,Penjualan Nasi Usus / Iso,penjualan,198000,RM Sinar Baledo
2024-04-05,pengeluaran,Beli Bahan Baku,bahan baku,530491,RM Sinar Baledo
2024-04-05,pengeluaran,Transportasi,logistik,50007,RM Sinar Baledo
2024-04-05,pengeluaran,Penggantian Peralatan Makan,inventaris,314054,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,78000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Cumi,penjualan,119000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Kikil/Tunjang,penjualan,17000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Teh Hangat,penjualan,30000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Ayam Balado,penjualan,54000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Perkedel,penjualan,30000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Ikan Gulai,penjualan,90000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Ayam Bakar,penjualan,72000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Nasi Ikan Balado,penjualan,104000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Lele,penjualan,81000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,27000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,39000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Dendeng Lambok,penjualan,30000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,117000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,105000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Usus/ISO,penjualan,51000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Ayam Bakar,penjualan,90000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Nasi Ayam Balado,penjualan,52000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,39000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Ayam Gulai,penjualan,54000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,27000,RM Sinar Baledo
2024-04-06,pemasukan,Penjualan Paru,penjualan,45000,RM Sinar Baledo
2024-04-06,pengeluaran,Beli Bahan Baku,bahan baku,367841,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Es Teh,penjualan,27000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Otak,penjualan,119000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Kikil/Tunjang,penjualan,119000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Ikan Lele,penjualan,39000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Es Teh,penjualan,15000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,24000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Rendang,penjualan,90000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Lele,penjualan,63000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Ikan Goreng,penjualan,45000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Cumi,penjualan,176000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Babat,penjualan,176000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Teh Hangat,penjualan,6000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,52000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Paru,penjualan,63000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Ikan Balado,penjualan,104000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Air Mineral,penjualan,12000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Otak,penjualan,68000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,52000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Ikan Lele,penjualan,52000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Air Mineral,penjualan,3000,RM Sinar Baledo
2024-04-07,pemasukan,Penjualan Nasi Otak,penjualan,220000,RM Sinar Baledo
2024-04-07,pengeluaran,Beli Bahan Baku,bahan baku,468353,RM Sinar Baledo
2024-04-07,pengeluaran,Pembelian Gas,bahan bakar,889236,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Rendang,penjualan,90000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Lemon Tea,penjualan,50000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Kikil/Tunjang,penjualan,102000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Es Teh,penjualan,18000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Ikan Goreng,penjualan,18000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Ayam Balado,penjualan,54000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Otak,penjualan,51000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,91000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Lele,penjualan,18000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Usus/ISO,penjualan,170000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Babat,penjualan,34000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Cincang,penjualan,170000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Nasi Babat,penjualan,198000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Dendeng Lambok,penjualan,40000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Usus/ISO,penjualan,153000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Nasi Ikan Lele,penjualan,104000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,78000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,81000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Teh Hangat,penjualan,21000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Air Mineral,penjualan,6000,RM Sinar Baledo
2024-04-08,pemasukan,Penjualan Ikan Gulai,penjualan,72000,RM Sinar Baledo
2024-04-08,pengeluaran,Beli Bahan Baku,bahan baku,527164,RM Sinar Baledo
2024-04-08,pengeluaran,Pembelian Gas,bahan bakar,853020,RM Sinar Baledo
2024-04-08,pengeluaran,Gaji Karyawan,gaji,1578805,RM Sinar Baledo
2024-04-08,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,2102110,RM Sinar Baledo
2024-04-08,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,1272535,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Ekstra Sayur,penjualan,10000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Limpa/Hati,penjualan,51000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Ayam Bakar,penjualan,36000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,91000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Otak,penjualan,34000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Limpa/Hati,penjualan,34000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Ikan Balado,penjualan,130000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Ikan Balado,penjualan,26000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Perkedel,penjualan,12000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,39000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,30000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Cincang,penjualan,51000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Rendang,penjualan,15000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Ekstra Sayur,penjualan,5000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Jengkol,penjualan,20000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,117000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Babat,penjualan,176000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Dendeng Lambok,penjualan,30000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Usus / Iso,penjualan,220000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Otak,penjualan,119000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,91000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Ikan Gulai,penjualan,36000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Jengkol,penjualan,100000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Otak,penjualan,110000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,110000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,78000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Ayam Bakar,penjualan,63000,RM Sinar Baledo
2024-04-09,pemasukan,Penjualan Otak,penjualan,102000,RM Sinar Baledo
2024-04-09,pengeluaran,Beli Bahan Baku,bahan baku,541175,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Ayam Balado,penjualan,39000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Telor,penjualan,99000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,154000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Kikil/Tunjang,penjualan,153000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,117000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Rendang,penjualan,60000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Es Jeruk,penjualan,50000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Cumi,penjualan,85000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Ekstra Sambel,penjualan,12000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Ikan Gulai,penjualan,9000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Ekstra Sayur,penjualan,5000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Jengkol,penjualan,60000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,24000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Ekstra Sayur,penjualan,7000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Ikan Balado,penjualan,65000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Dendeng Lambok,penjualan,90000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Ikan Goreng,penjualan,90000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,22000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,154000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,88000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Jengkol,penjualan,10000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Perkedel,penjualan,42000,RM Sinar Baledo
2024-04-10,pemasukan,Penjualan Ikan Balado,penjualan,54000,RM Sinar Baledo
2024-04-10,pengeluaran,Beli Bahan Baku,bahan baku,412226,RM Sinar Baledo
2024-04-10,pengeluaran,Transportasi,logistik,34169,RM Sinar Baledo
2024-04-10,pengeluaran,Servis Kompor & Peralatan Masak,perawatan,719880,RM Sinar Baledo
2024-04-11,pemasukan,Penjualan Kikil/Tunjang,penjualan,34000,RM Sinar Baledo
2024-04-11,pemasukan,Penjualan Ikan Goreng,penjualan,45000,RM Sinar Baledo
2024-04-11,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,22000,RM Sinar Baledo
