tanggal,jenis,nama,kategori,nominal
2025-03-30,pengeluaran,Biaya Notaris,administrasi,92504
2025-03-30,pemasukan,Pendapatan Royalti,lainnya,120602
2025-03-30,pengeluaran,Pembelian Bahan Baku A,bahan baku,255499
2025-03-30,pemasukan,Pendapatan Komisi,lainnya,105755
2025-03-30,pengeluaran,Biaya Asuransi,administrasi,80942
2025-03-30,pemasukan,Pendapatan Royalti,lainnya,143085
2025-03-30,pengeluaran,Biaya Notaris,administrasi,84773
2025-03-30,pengeluaran,Pembelian Material D,bahan baku,175032
2025-03-30,pemasukan,Pendapatan Komisi,lainnya,105470
2025-03-30,pengeluaran,Biaya Administrasi,administrasi,87204
2025-03-30,pemasukan,Pendapatan Sewa,lainnya,118910
2025-03-30,pemasukan,Penjualan Layanan Teknis,penjualan,353895
2025-03-31,pengeluaran,Biaya Iklan,pemasaran,125706
2025-03-31,pengeluaran,Pembelian Komponen C,bahan baku,223675
2025-03-31,pengeluaran,Pembelian Komponen C,bahan baku,297987
2025-03-31,pengeluaran,Biaya Legal,administrasi,139648
2025-03-31,pemasukan,Pendapatan Royalti,lainnya,108873
2025-03-31,pemasukan,Penjualan Jasa Konsultasi,penjualan,411487
2025-03-31,pengeluaran,Biaya Cetak Brosur,pemasaran,282010
2025-03-31,pengeluaran,Biaya Internet,operasional,146212
2025-03-31,pengeluaran,Pemeliharaan Gedung,pemeliharaan,236970
2025-03-31,pengeluaran,Biaya Administrasi,administrasi,67279
2025-03-31,pengeluaran,Pembelian Bahan Baku A,bahan baku,104346
2025-03-31,pemasukan,Penjualan Jasa Konsultasi,penjualan,408002
2025-03-31,pengeluaran,Pemeliharaan Mesin,pemeliharaan,100664
2025-03-31,pengeluaran,Pembelian Komponen C,bahan baku,279300
2025-03-31,pengeluaran,Pembelian Komponen C,bahan baku,205349
2025-03-31,pengeluaran,Biaya Air,operasional,113332
2025-03-31,pemasukan,Penjualan Produk A,penjualan,195135
2025-03-31,pemasukan,Pendapatan Sewa,lainnya,196950
2025-03-31,pengeluaran,Biaya Administrasi,administrasi,58699
2025-03-31,pemasukan,Pendapatan Sewa,lainnya,168373
2025-03-31,pengeluaran,Biaya Digital Marketing,pemasaran,138333
2025-04-01,pemasukan,Pendapatan Sewa,lainnya,143772
2025-04-01,pemasukan,Penjualan Produk A,penjualan,403608
2025-04-01,pengeluaran,Biaya Administrasi,administrasi,76808
2025-04-01,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,142807
2025-04-01,pengeluaran,Biaya Internet,operasional,115431
2025-04-01,pemasukan,Pendapatan Royalti,lainnya,115086
2025-04-01,pengeluaran,Pemeliharaan Mesin,pemeliharaan,118487
2025-04-01,pengeluaran,Biaya Air,operasional,144196
2025-04-01,pemasukan,Penjualan Produk B,penjualan,406587
2025-04-01,pengeluaran,Biaya Legal,administrasi,184410
2025-04-01,pengeluaran,Pembelian Bahan Baku A,bahan baku,233544
2025-04-01,pengeluaran,Biaya Asuransi,administrasi,146640
2025-04-01,pemasukan,Pendapatan Royalti,lainnya,199432
2025-04-01,pengeluaran,Pembelian Komponen C,bahan baku,201558
2025-04-01,pemasukan,Penjualan Produk C,penjualan,224400
2025-04-01,pengeluaran,Gaji Karyawan,operasional,118727
2025-04-01,pengeluaran,Biaya Internet,operasional,145346
2025-04-01,pengeluaran,Pembelian Bahan Baku A,bahan baku,122377
2025-04-02,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,235814
2025-04-02,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,269392
2025-04-02,pemasukan,Pendapatan Komisi,lainnya,195350
2025-04-02,pengeluaran,Biaya Digital Marketing,pemasaran,267227
2025-04-02,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,219039
2025-04-02,pemasukan,Penjualan Jasa Konsultasi,penjualan,425585
2025-04-02,pengeluaran,Biaya Pajak,administrasi,117728
2025-04-02,pemasukan,Penjualan Produk B,penjualan,224234
2025-04-02,pengeluaran,Pemeliharaan Gedung,pemeliharaan,188181
2025-04-02,pengeluaran,Pemeliharaan Mesin,pemeliharaan,228953
2025-04-02,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,249308
2025-04-02,pengeluaran,Biaya Asuransi,administrasi,164364
2025-04-02,pemasukan,Penjualan Produk B,penjualan,488660
2025-04-02,pengeluaran,Pembelian Komponen C,bahan baku,293390
2025-04-02,pengeluaran,Pemeliharaan Gedung,pemeliharaan,185072
2025-04-02,pengeluaran,Pembelian Bahan Baku B,bahan baku,217864
2025-04-02,pemasukan,Penjualan Jasa Konsultasi,penjualan,132313
2025-04-02,pengeluaran,Pembelian Bahan Baku A,bahan baku,111594
2025-04-02,pengeluaran,Gaji Karyawan,operasional,132867
2025-04-02,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,126237
2025-04-02,pemasukan,Pendapatan Sewa,lainnya,180202
2025-04-02,pengeluaran,Biaya Notaris,administrasi,61818
2025-04-02,pemasukan,Penjualan Produk B,penjualan,190491
2025-04-02,pemasukan,Penjualan Produk C,penjualan,60550
2025-04-02,pengeluaran,Biaya Digital Marketing,pemasaran,218679
2025-04-02,pemasukan,Penjualan Jasa Konsultasi,penjualan,490699
2025-04-03,pemasukan,Penjualan Jasa Konsultasi,penjualan,59839
2025-04-03,pengeluaran,Biaya Promosi,pemasaran,222403
2025-04-03,pengeluaran,Biaya Listrik,operasional,118392
2025-04-03,pengeluaran,Biaya Event,pemasaran,233925
2025-04-03,pemasukan,Penjualan Produk A,penjualan,63519
2025-04-03,pengeluaran,Biaya Pajak,administrasi,151369
2025-04-03,pemasukan,Pendapatan Komisi,lainnya,103075
2025-04-03,pengeluaran,Pembelian Komponen C,bahan baku,281137
2025-04-03,pengeluaran,Pemeliharaan Gedung,pemeliharaan,298390
2025-04-03,pemasukan,Penjualan Jasa Konsultasi,penjualan,285988
2025-04-03,pemasukan,Pendapatan Komisi,lainnya,117939
2025-04-03,pengeluaran,Pemeliharaan Mesin,pemeliharaan,217649
2025-04-03,pengeluaran,Biaya Air,operasional,119678
2025-04-03,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,169460
2025-04-03,pemasukan,Pendapatan Sewa,lainnya,104898
2025-04-03,pemasukan,Pendapatan Komisi,lainnya,196410
2025-04-03,pengeluaran,Pembelian Komponen C,bahan baku,163411
2025-04-03,pemasukan,Penjualan Produk A,penjualan,399703
2025-04-04,pemasukan,Pendapatan Royalti,lainnya,118035
2025-04-04,pengeluaran,Pembelian Material D,bahan baku,224855
2025-04-04,pemasukan,Pendapatan Sewa,lainnya,108080
2025-04-04,pengeluaran,Biaya Telepon,operasional,145454
2025-04-04,pengeluaran,Biaya Transportasi,operasional,111231
2025-04-04,pengeluaran,Pembelian Bahan Baku B,bahan baku,194575
2025-04-04,pemasukan,Penjualan Jasa Konsultasi,penjualan,285717
2025-04-04,pemasukan,Penjualan Layanan Teknis,penjualan,54060
2025-04-04,pemasukan,Pendapatan Royalti,lainnya,181861
2025-04-04,pengeluaran,Pemeliharaan Mesin,pemeliharaan,145075
2025-04-04,pengeluaran,Pembelian Material D,bahan baku,275968
2025-04-04,pengeluaran,Pemeliharaan Gedung,pemeliharaan,151481
2025-04-04,pemasukan,Penjualan Produk A,penjualan,90911
2025-04-04,pengeluaran,Biaya Transportasi,operasional,114897
2025-04-05,pemasukan,Penjualan Produk B,penjualan,352310
2025-04-05,pengeluaran,Biaya Pajak,administrasi,89331
2025-04-05,pemasukan,Penjualan Produk C,penjualan,182749
2025-04-05,pengeluaran,Pemeliharaan Mesin,pemeliharaan,229033
2025-04-05,pengeluaran,Pemeliharaan Mesin,pemeliharaan,175598
2025-04-05,pemasukan,Penjualan Jasa Konsultasi,penjualan,485339
2025-04-05,pengeluaran,Pembelian Material D,bahan baku,137395
2025-04-05,pemasukan,Penjualan Layanan Teknis,penjualan,118449
2025-04-05,pengeluaran,Pembelian Material D,bahan baku,111911
2025-04-05,pengeluaran,Pemeliharaan Gedung,pemeliharaan,225560
2025-04-05,pengeluaran,Biaya Transportasi,operasional,114131
2025-04-05,pemasukan,Pendapatan Komisi,lainnya,129060
2025-04-05,pengeluaran,Biaya Air,operasional,147218
2025-04-05,pengeluaran,Pemeliharaan Gedung,pemeliharaan,177625
2025-04-05,pemasukan,Penjualan Produk C,penjualan,430845
2025-04-05,pengeluaran,Biaya Event,pemasaran,207678
2025-04-05,pemasukan,Pendapatan Royalti,lainnya,117476
2025-04-05,pemasukan,Pendapatan Royalti,lainnya,121098
2025-04-05,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,209580
2025-04-05,pemasukan,Penjualan Produk C,penjualan,260476
2025-04-05,pengeluaran,Biaya Iklan,pemasaran,181149
2025-04-05,pemasukan,Penjualan Produk A,penjualan,255252
2025-04-06,pemasukan,Pendapatan Royalti,lainnya,110270
2025-04-06,pengeluaran,Biaya Event,pemasaran,215121
2025-04-06,pengeluaran,Biaya Promosi,pemasaran,159269
2025-04-06,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,270377
2025-04-06,pemasukan,Pendapatan Royalti,lainnya,186466
2025-04-06,pemasukan,Pendapatan Komisi,lainnya,175497
2025-04-06,pemasukan,Pendapatan Komisi,lainnya,158865
2025-04-06,pemasukan,Pendapatan Royalti,lainnya,163790
2025-04-06,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,268986
2025-04-06,pemasukan,Pendapatan Sewa,lainnya,163554
2025-04-06,pengeluaran,Biaya Telepon,operasional,140779
2025-04-06,pengeluaran,Biaya Telepon,operasional,138900
2025-04-06,pemasukan,Penjualan Produk A,penjualan,474651
2025-04-06,pemasukan,Penjualan Produk C,penjualan,430196
2025-04-06,pemasukan,Pendapatan Komisi,lainnya,136582
2025-04-06,pemasukan,Penjualan Layanan Teknis,penjualan,236445
2025-04-07,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,210355
2025-04-07,pemasukan,Pendapatan Royalti,lainnya,136418
2025-04-07,pengeluaran,Biaya Administrasi,administrasi,125377
2025-04-07,pengeluaran,Pemeliharaan Gedung,pemeliharaan,178576
2025-04-07,pengeluaran,Biaya Asuransi,administrasi,199398
2025-04-07,pemasukan,Penjualan Jasa Konsultasi,penjualan,152080
2025-04-07,pengeluaran,Biaya Cetak Brosur,pemasaran,153323
2025-04-07,pemasukan,Penjualan Layanan Teknis,penjualan,86871
2025-04-07,pengeluaran,Pembelian Bahan Baku A,bahan baku,255621
2025-04-07,pengeluaran,Biaya Promosi,pemasaran,122140
2025-04-07,pemasukan,Penjualan Jasa Konsultasi,penjualan,92377
2025-04-08,pengeluaran,Biaya Notaris,administrasi,83338
2025-04-08,pengeluaran,Pemeliharaan Mesin,pemeliharaan,219981
2025-04-08,pemasukan,Pendapatan Royalti,lainnya,102548
2025-04-08,pengeluaran,Pembelian Material D,bahan baku,163500
2025-04-08,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,259531
2025-04-08,pemasukan,Pendapatan Komisi,lainnya,180301
2025-04-08,pemasukan,Penjualan Produk C,penjualan,445914
2025-04-08,pengeluaran,Biaya Telepon,operasional,101846
2025-04-08,pemasukan,Pendapatan Royalti,lainnya,171443
2025-04-08,pemasukan,Penjualan Produk A,penjualan,325863
2025-04-08,pengeluaran,Biaya Pajak,administrasi,179037
2025-04-08,pemasukan,Pendapatan Komisi,lainnya,130079
2025-04-08,pemasukan,Penjualan Produk B,penjualan,73145
2025-04-08,pemasukan,Pendapatan Royalti,lainnya,157628
2025-04-08,pemasukan,Pendapatan Royalti,lainnya,124864
2025-04-08,pengeluaran,Biaya Legal,administrasi,135412
2025-04-08,pengeluaran,Pemeliharaan Gedung,pemeliharaan,136953
2025-04-08,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,146791
2025-04-08,pengeluaran,Biaya Legal,administrasi,177185
2025-04-08,pengeluaran,Biaya Digital Marketing,pemasaran,197944
2025-04-08,pengeluaran,Pemeliharaan Mesin,pemeliharaan,278515
2025-04-08,pemasukan,Pendapatan Sewa,lainnya,144539
2025-04-08,pengeluaran,Biaya Pajak,administrasi,118343
2025-04-08,pemasukan,Penjualan Produk A,penjualan,177676
2025-04-08,pengeluaran,Biaya Air,operasional,148543
2025-04-09,pemasukan,Penjualan Jasa Konsultasi,penjualan,181290
2025-04-09,pengeluaran,Biaya Internet,operasional,109835
2025-04-09,pemasukan,Penjualan Layanan Teknis,penjualan,163725
2025-04-09,pengeluaran,Biaya Internet,operasional,130622
2025-04-09,pengeluaran,Pemeliharaan Mesin,pemeliharaan,183293
2025-04-09,pemasukan,Penjualan Produk B,penjualan,125917
2025-04-09,pemasukan,Pendapatan Sewa,lainnya,165687
2025-04-09,pemasukan,Penjualan Jasa Konsultasi,penjualan,275165
2025-04-09,pemasukan,Penjualan Produk C,penjualan,67261
2025-04-09,pengeluaran,Pemeliharaan Gedung,pemeliharaan,170480
2025-04-09,pengeluaran,Pembelian Bahan Baku B,bahan baku,264274
2025-04-09,pengeluaran,Biaya Promosi,pemasaran,107609
2025-04-09,pengeluaran,Biaya Cetak Brosur,pemasaran,273845
2025-04-09,pemasukan,Penjualan Produk B,penjualan,441878
2025-04-09,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,113946
2025-04-09,pengeluaran,Pemeliharaan Mesin,pemeliharaan,177893
2025-04-09,pemasukan,Penjualan Layanan Teknis,penjualan,68414
2025-04-09,pemasukan,Pendapatan Sewa,lainnya,162941
2025-04-09,pemasukan,Penjualan Produk B,penjualan,77228
2025-04-09,pengeluaran,Pemeliharaan Gedung,pemeliharaan,186597
2025-04-09,pengeluaran,Pembelian Komponen C,bahan baku,163875
2025-04-09,pemasukan,Penjualan Jasa Konsultasi,penjualan,101833
2025-04-09,pengeluaran,Biaya Digital Marketing,pemasaran,226500
2025-04-09,pengeluaran,Pembelian Material D,bahan baku,116535
2025-04-09,pengeluaran,Biaya Administrasi,administrasi,191555
2025-04-10,pengeluaran,Biaya Internet,operasional,120703
2025-04-10,pengeluaran,Biaya Pajak,administrasi,97829
2025-04-10,pemasukan,Pendapatan Komisi,lainnya,179864
2025-04-10,pemasukan,Penjualan Produk C,penjualan,103514
2025-04-10,pengeluaran,Biaya Internet,operasional,107994
2025-04-10,pemasukan,Pendapatan Sewa,lainnya,118975
2025-04-10,pemasukan,Pendapatan Sewa,lainnya,112000
2025-04-10,pemasukan,Pendapatan Royalti,lainnya,145946
2025-04-10,pengeluaran,Biaya Cetak Brosur,pemasaran,133121
2025-04-10,pemasukan,Penjualan Produk A,penjualan,223752
2025-04-10,pengeluaran,Biaya Event,pemasaran,219969
2025-04-10,pengeluaran,Gaji Karyawan,operasional,108976
2025-04-10,pengeluaran,Biaya Notaris,administrasi,77408
2025-04-10,pengeluaran,Biaya Event,pemasaran,260339
2025-04-10,pemasukan,Penjualan Jasa Konsultasi,penjualan,97599
2025-04-10,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,217412
2025-04-10,pemasukan,Pendapatan Sewa,lainnya,174789
2025-04-10,pengeluaran,Biaya Asuransi,administrasi,140192
2025-04-10,pengeluaran,Pemeliharaan Mesin,pemeliharaan,187681
2025-04-11,pengeluaran,Biaya Legal,administrasi,150891
2025-04-11,pengeluaran,Biaya Cetak Brosur,pemasaran,268807
2025-04-11,pengeluaran,Biaya Pajak,administrasi,195567
2025-04-11,pengeluaran,Gaji Karyawan,operasional,103489
2025-04-11,pengeluaran,Biaya Transportasi,operasional,147772
2025-04-11,pemasukan,Penjualan Produk C,penjualan,121854
2025-04-11,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,169178
2025-04-11,pengeluaran,Biaya Cetak Brosur,pemasaran,181505
2025-04-11,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,237407
2025-04-11,pengeluaran,Biaya Legal,administrasi,61396
2025-04-11,pengeluaran,Pemeliharaan Gedung,pemeliharaan,230103
2025-04-11,pemasukan,Pendapatan Komisi,lainnya,132767
2025-04-11,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,131994
2025-04-11,pengeluaran,Pembelian Material D,bahan baku,219590
2025-04-11,pemasukan,Penjualan Jasa Konsultasi,penjualan,173765
2025-04-11,pemasukan,Penjualan Layanan Teknis,penjualan,415601
2025-04-11,pengeluaran,Pembelian Komponen C,bahan baku,263443
2025-04-11,pemasukan,Penjualan Produk C,penjualan,109414
2025-04-11,pengeluaran,Pembelian Bahan Baku A,bahan baku,190311
2025-04-11,pengeluaran,Pembelian Material D,bahan baku,212396
2025-04-11,pemasukan,Pendapatan Komisi,lainnya,130907
2025-04-11,pemasukan,Penjualan Produk C,penjualan,299125
2025-04-11,pemasukan,Pendapatan Komisi,lainnya,110484
2025-04-11,pemasukan,Pendapatan Royalti,lainnya,117518
2025-04-11,pengeluaran,Pembelian Komponen C,bahan baku,137773
2025-04-11,pengeluaran,Pembelian Bahan Baku B,bahan baku,215905
2025-04-11,pengeluaran,Biaya Listrik,operasional,106498
2025-04-12,pengeluaran,Pembelian Bahan Baku B,bahan baku,179052
2025-04-12,pemasukan,Pendapatan Komisi,lainnya,175880
2025-04-12,pemasukan,Pendapatan Sewa,lainnya,108514
2025-04-12,pemasukan,Penjualan Jasa Konsultasi,penjualan,179586
2025-04-12,pemasukan,Penjualan Produk C,penjualan,194742
2025-04-12,pengeluaran,Biaya Pajak,administrasi,189762
2025-04-12,pemasukan,Penjualan Produk B,penjualan,324661
2025-04-12,pemasukan,Penjualan Jasa Konsultasi,penjualan,211809
2025-04-12,pemasukan,Penjualan Layanan Teknis,penjualan,315447
2025-04-12,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,216172
2025-04-12,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,236449
2025-04-12,pengeluaran,Biaya Event,pemasaran,265836
2025-04-12,pengeluaran,Biaya Asuransi,administrasi,92298
2025-04-12,pemasukan,Penjualan Produk A,penjualan,413176
2025-04-12,pemasukan,Penjualan Produk B,penjualan,212032
2025-04-12,pemasukan,Penjualan Produk B,penjualan,322836
2025-04-12,pengeluaran,Biaya Notaris,administrasi,149756
2025-04-12,pengeluaran,Pemeliharaan Mesin,pemeliharaan,209875
2025-04-12,pemasukan,Penjualan Produk A,penjualan,75379
2025-04-13,pemasukan,Penjualan Produk A,penjualan,463821
2025-04-13,pemasukan,Penjualan Layanan Teknis,penjualan,496849
2025-04-13,pengeluaran,Biaya Event,pemasaran,273265
2025-04-13,pengeluaran,Pembelian Bahan Baku B,bahan baku,169644
2025-04-13,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,130357
2025-04-13,pemasukan,Pendapatan Komisi,lainnya,101900
2025-04-13,pemasukan,Penjualan Layanan Teknis,penjualan,403360
2025-04-13,pengeluaran,Gaji Karyawan,operasional,110438
2025-04-13,pemasukan,Pendapatan Royalti,lainnya,147311
2025-04-13,pengeluaran,Biaya Transportasi,operasional,125934
2025-04-13,pengeluaran,Pemeliharaan Gedung,pemeliharaan,264509
2025-04-13,pengeluaran,Biaya Internet,operasional,146546
2025-04-13,pengeluaran,Pemeliharaan Gedung,pemeliharaan,206727
2025-04-13,pemasukan,Penjualan Produk A,penjualan,434113
2025-04-13,pemasukan,Penjualan Produk B,penjualan,476583
2025-04-13,pemasukan,Penjualan Produk B,penjualan,412884
2025-04-13,pengeluaran,Pembelian Material D,bahan baku,132258
2025-04-13,pemasukan,Penjualan Produk C,penjualan,116171
2025-04-13,pengeluaran,Pemeliharaan Gedung,pemeliharaan,187670
2025-04-13,pengeluaran,Biaya Notaris,administrasi,193805
2025-04-13,pemasukan,Pendapatan Komisi,lainnya,158839
2025-04-13,pengeluaran,Biaya Event,pemasaran,268206
2025-04-14,pengeluaran,Biaya Telepon,operasional,138117
2025-04-14,pengeluaran,Pemeliharaan Gedung,pemeliharaan,182367
2025-04-14,pemasukan,Pendapatan Komisi,lainnya,106689
2025-04-14,pemasukan,Penjualan Layanan Teknis,penjualan,123772
2025-04-14,pengeluaran,Biaya Asuransi,administrasi,157716
2025-04-14,pemasukan,Pendapatan Sewa,lainnya,150319
2025-04-14,pengeluaran,Gaji Karyawan,operasional,139345
2025-04-14,pemasukan,Pendapatan Royalti,lainnya,151620
2025-04-14,pemasukan,Penjualan Produk A,penjualan,481573
2025-04-14,pengeluaran,Biaya Internet,operasional,118922
2025-04-14,pengeluaran,Pembelian Bahan Baku A,bahan baku,140356
2025-04-14,pengeluaran,Biaya Asuransi,administrasi,128500
2025-04-14,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,225502
2025-04-14,pemasukan,Pendapatan Komisi,lainnya,139442
2025-04-14,pemasukan,Pendapatan Sewa,lainnya,118968
2025-04-14,pengeluaran,Gaji Karyawan,operasional,123576
2025-04-14,pemasukan,Pendapatan Sewa,lainnya,152371
2025-04-14,pemasukan,Penjualan Produk C,penjualan,426706
2025-04-14,pemasukan,Pendapatan Royalti,lainnya,198455
2025-04-14,pemasukan,Pendapatan Royalti,lainnya,132601
2025-04-14,pengeluaran,Pembelian Material D,bahan baku,124025
2025-04-14,pemasukan,Penjualan Produk A,penjualan,387901
2025-04-14,pemasukan,Penjualan Jasa Konsultasi,penjualan,196989
2025-04-14,pengeluaran,Biaya Air,operasional,148576
2025-04-14,pengeluaran,Biaya Legal,administrasi,194070
2025-04-14,pemasukan,Pendapatan Komisi,lainnya,183359
2025-04-14,pengeluaran,Pembelian Komponen C,bahan baku,193853
2025-04-14,pengeluaran,Biaya Iklan,pemasaran,143500
2025-04-15,pemasukan,Pendapatan Sewa,lainnya,133448
2025-04-15,pemasukan,Penjualan Produk C,penjualan,317062
2025-04-15,pengeluaran,Biaya Cetak Brosur,pemasaran,103089
2025-04-15,pengeluaran,Biaya Promosi,pemasaran,241475
2025-04-15,pengeluaran,Biaya Notaris,administrasi,147779
2025-04-15,pengeluaran,Pemeliharaan Gedung,pemeliharaan,192608
2025-04-15,pengeluaran,Biaya Cetak Brosur,pemasaran,185996
2025-04-15,pengeluaran,Biaya Legal,administrasi,179355
2025-04-15,pengeluaran,Biaya Notaris,administrasi,87061
2025-04-15,pemasukan,Pendapatan Royalti,lainnya,197242
2025-04-15,pemasukan,Pendapatan Komisi,lainnya,115176
2025-04-15,pengeluaran,Biaya Event,pemasaran,255676
2025-04-15,pemasukan,Pendapatan Komisi,lainnya,106679
2025-04-15,pemasukan,Pendapatan Royalti,lainnya,112280
2025-04-15,pemasukan,Penjualan Produk A,penjualan,156639
2025-04-15,pemasukan,Penjualan Produk B,penjualan,307682
2025-04-15,pemasukan,Pendapatan Royalti,lainnya,112295
2025-04-15,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,101421
2025-04-15,pengeluaran,Pembelian Komponen C,bahan baku,154276
2025-04-15,pemasukan,Pendapatan Komisi,lainnya,129377
2025-04-16,pemasukan,Pendapatan Sewa,lainnya,152487
2025-04-16,pengeluaran,Biaya Promosi,pemasaran,203890
2025-04-16,pemasukan,Pendapatan Komisi,lainnya,168157
2025-04-16,pemasukan,Pendapatan Sewa,lainnya,190492
2025-04-16,pemasukan,Pendapatan Royalti,lainnya,174157
2025-04-16,pemasukan,Penjualan Produk A,penjualan,127692
2025-04-16,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,154687
2025-04-16,pengeluaran,Pemeliharaan Gedung,pemeliharaan,235704
2025-04-16,pengeluaran,Pemeliharaan Mesin,pemeliharaan,135558
2025-04-16,pemasukan,Pendapatan Royalti,lainnya,196123
2025-04-16,pemasukan,Pendapatan Komisi,lainnya,163656
2025-04-16,pemasukan,Pendapatan Sewa,lainnya,132038
2025-04-16,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,296123
2025-04-16,pemasukan,Pendapatan Sewa,lainnya,162506
2025-04-16,pemasukan,Pendapatan Komisi,lainnya,197824
2025-04-16,pemasukan,Pendapatan Royalti,lainnya,148771
2025-04-16,pengeluaran,Biaya Legal,administrasi,80601
2025-04-16,pemasukan,Penjualan Produk A,penjualan,73956
2025-04-16,pemasukan,Pendapatan Sewa,lainnya,172326
2025-04-16,pengeluaran,Biaya Event,pemasaran,147304
2025-04-16,pengeluaran,Pembelian Komponen C,bahan baku,235074
2025-04-17,pemasukan,Pendapatan Sewa,lainnya,189518
2025-04-17,pemasukan,Pendapatan Royalti,lainnya,187984
2025-04-17,pengeluaran,Pembelian Material D,bahan baku,160923
2025-04-17,pemasukan,Penjualan Produk C,penjualan,297476
2025-04-17,pengeluaran,Biaya Administrasi,administrasi,64450
2025-04-17,pemasukan,Penjualan Produk B,penjualan,227199
2025-04-17,pengeluaran,Biaya Administrasi,administrasi,191930
2025-04-17,pemasukan,Pendapatan Komisi,lainnya,146390
2025-04-17,pengeluaran,Biaya Notaris,administrasi,133561
2025-04-17,pengeluaran,Biaya Asuransi,administrasi,118371
2025-04-17,pengeluaran,Pemeliharaan Mesin,pemeliharaan,275458
2025-04-17,pemasukan,Pendapatan Komisi,lainnya,149075
2025-04-17,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,169517
2025-04-17,pemasukan,Pendapatan Komisi,lainnya,180736
2025-04-17,pengeluaran,Pembelian Bahan Baku A,bahan baku,181784
2025-04-17,pemasukan,Pendapatan Sewa,lainnya,105229
2025-04-17,pengeluaran,Biaya Event,pemasaran,157082
2025-04-17,pengeluaran,Biaya Cetak Brosur,pemasaran,153979
2025-04-17,pemasukan,Pendapatan Komisi,lainnya,171250
2025-04-17,pemasukan,Pendapatan Royalti,lainnya,189214
2025-04-17,pemasukan,Pendapatan Royalti,lainnya,144755
2025-04-17,pengeluaran,Biaya Pajak,administrasi,180055
2025-04-17,pemasukan,Penjualan Produk B,penjualan,306850
2025-04-18,pemasukan,Penjualan Produk B,penjualan,59229
2025-04-18,pemasukan,Penjualan Jasa Konsultasi,penjualan,428495
2025-04-18,pemasukan,Penjualan Produk C,penjualan,325402
2025-04-18,pengeluaran,Biaya Pajak,administrasi,55363
2025-04-18,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,249379
2025-04-18,pengeluaran,Biaya Administrasi,administrasi,52459
2025-04-18,pemasukan,Penjualan Produk A,penjualan,194095
2025-04-18,pemasukan,Penjualan Jasa Konsultasi,penjualan,293539
2025-04-18,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,209445
2025-04-18,pemasukan,Penjualan Produk B,penjualan,57632
2025-04-18,pemasukan,Pendapatan Sewa,lainnya,116245
2025-04-18,pengeluaran,Pemeliharaan Gedung,pemeliharaan,237128
2025-04-18,pemasukan,Pendapatan Komisi,lainnya,148648
2025-04-18,pengeluaran,Gaji Karyawan,operasional,108479
2025-04-19,pemasukan,Penjualan Produk C,penjualan,429988
2025-04-19,pemasukan,Penjualan Produk A,penjualan,372558
2025-04-19,pemasukan,Pendapatan Komisi,lainnya,101347
2025-04-19,pengeluaran,Biaya Internet,operasional,117491
2025-04-19,pemasukan,Pendapatan Royalti,lainnya,182567
2025-04-19,pemasukan,Pendapatan Royalti,lainnya,138425
2025-04-19,pengeluaran,Biaya Notaris,administrasi,124449
2025-04-19,pengeluaran,Biaya Administrasi,administrasi,197522
2025-04-19,pengeluaran,Biaya Pajak,administrasi,168305
2025-04-19,pemasukan,Penjualan Layanan Teknis,penjualan,208829
2025-04-19,pengeluaran,Biaya Cetak Brosur,pemasaran,263851
2025-04-19,pemasukan,Penjualan Produk B,penjualan,414948
2025-04-19,pengeluaran,Biaya Administrasi,administrasi,67540
2025-04-19,pengeluaran,Biaya Digital Marketing,pemasaran,291760
2025-04-19,pemasukan,Pendapatan Komisi,lainnya,127657
2025-04-19,pengeluaran,Biaya Telepon,operasional,121407
2025-04-19,pengeluaran,Biaya Notaris,administrasi,159686
2025-04-19,pemasukan,Penjualan Jasa Konsultasi,penjualan,165573
2025-04-19,pemasukan,Penjualan Produk A,penjualan,237447
